Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan ID,Offer ID
GPA.3347-4311-6967-30106,"Oct 28, 2021",6:18:45 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqltesq,US,MO,63023,USD,5.49,0.862250,EUR,4.73,,
GPA.3347-4311-6967-30106,"Oct 28, 2021",6:18:45 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqltesq,US,MO,63023,USD,-0.82,0.862250,EUR,-0.71,,
GPA.3384-5913-3756-73180,"Oct 28, 2021",6:47:07 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,OH,45662,USD,5.49,0.862250,EUR,4.73,,
GPA.3384-5913-3756-73180,"Oct 28, 2021",6:47:07 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,OH,45662,USD,-0.82,0.862250,EUR,-0.71,,
GPA.3300-6782-2663-66934,"Oct 28, 2021",8:23:50 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,borneo,US,PA,16041,USD,5.49,0.857700,EUR,4.71,,
GPA.3300-6782-2663-66934,"Oct 28, 2021",8:23:50 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,borneo,US,PA,16041,USD,-0.82,0.857700,EUR,-0.70,,
GPA.3312-9471-2549-15219,"Oct 28, 2021",9:55:51 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,OnePlus8Pro,NL,,5924CV,EUR,2.10,1.000000,EUR,2.10,,
GPA.3364-5248-0698-21326,"Oct 28, 2021",5:23:33 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,OnePlusN100TMO,US,GA,30213,USD,3.49,0.855850,EUR,2.99,,
GPA.3364-5248-0698-21326,"Oct 28, 2021",5:23:33 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,OnePlusN100TMO,US,GA,30213,USD,-0.52,0.855850,EUR,-0.45,,
GPA.3302-6931-4842-72804,"Oct 28, 2021",5:42:28 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a20s,US,MO,64444,USD,5.49,0.855850,EUR,4.70,,
GPA.3302-6931-4842-72804,"Oct 28, 2021",5:42:28 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a20s,US,MO,64444,USD,-0.82,0.855850,EUR,-0.70,,
GPA.3398-1772-9481-32302,"Oct 29, 2021",1:07:24 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sofiap,US,MO,63901,USD,5.49,0.857250,EUR,4.71,,
GPA.3398-1772-9481-32302,"Oct 29, 2021",1:07:24 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sofiap,US,MO,63901,USD,-0.82,0.857250,EUR,-0.70,,
GPA.3336-4042-4086-28249,"Oct 29, 2021",6:45:19 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sunfish,US,TX,76036,USD,3.49,0.858550,EUR,3.00,,
GPA.3336-4042-4086-28249,"Oct 29, 2021",6:45:19 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sunfish,US,TX,76036,USD,-0.52,0.858550,EUR,-0.45,,
GPA.3328-1714-3759-76693,"Oct 29, 2021",6:45:59 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sunfish,US,TX,76036,USD,5.49,0.858550,EUR,4.71,,
GPA.3328-1714-3759-76693,"Oct 29, 2021",6:45:59 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sunfish,US,TX,76036,USD,-0.82,0.858550,EUR,-0.70,,
GPA.3351-4300-5425-64871,"Oct 29, 2021",10:18:16 AM PDT,,Charge,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,crosshatch,US,VA,23692,USD,3.49,0.865950,EUR,3.02,,
GPA.3351-4300-5425-64871,"Oct 29, 2021",10:18:16 AM PDT,,Google fee,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,crosshatch,US,VA,23692,USD,-0.52,0.865950,EUR,-0.45,,
GPA.3389-1817-0616-74327,"Oct 29, 2021",10:29:41 AM PDT,,Charge,,System Info LIve Wallpaper,com.droidbs.wallpaper.live.systeminfo,0,,1930,TW,,333,TWD,55.00,0.031152,EUR,1.71,,
GPA.3389-1817-0616-74327,"Oct 29, 2021",10:29:41 AM PDT,,Google fee,,System Info LIve Wallpaper,com.droidbs.wallpaper.live.systeminfo,0,,1930,TW,,333,TWD,-8.00,0.031152,EUR,-0.25,,
GPA.3349-4640-4959-23325,"Oct 29, 2021",11:26:21 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0q,US,OH,45662,USD,5.49,0.866600,EUR,4.76,,
GPA.3349-4640-4959-23325,"Oct 29, 2021",11:26:21 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0q,US,OH,45662,USD,-0.82,0.866600,EUR,-0.71,,
GPA.3339-4559-6386-33232,"Oct 30, 2021",2:10:34 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,HWBKL,FR,,69007,EUR,2.12,1.000000,EUR,2.12,,
GPA.3317-7008-2961-34838,"Oct 30, 2021",8:33:45 AM PDT,,Charge,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,G0231WW,US,MO,63965,USD,3.49,0.864950,EUR,3.02,,
GPA.3317-7008-2961-34838,"Oct 30, 2021",8:33:45 AM PDT,,Google fee,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,G0231WW,US,MO,63965,USD,-0.52,0.864950,EUR,-0.45,,
GPA.3392-4205-1801-55336,"Oct 30, 2021",8:33:59 AM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,charpf2,G0231WW,US,MO,63965,USD,5.49,0.864950,EUR,4.75,,
GPA.3392-4205-1801-55336,"Oct 30, 2021",8:33:59 AM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,charpf2,G0231WW,US,MO,63965,USD,-0.82,0.864950,EUR,-0.71,,
GPA.3373-6032-1912-20047,"Oct 30, 2021",9:01:57 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond0q,US,AR,71953,USD,3.49,0.864950,EUR,3.02,,
GPA.3373-6032-1912-20047,"Oct 30, 2021",9:01:57 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond0q,US,AR,71953,USD,-0.52,0.864950,EUR,-0.45,,
GPA.3381-4566-8854-97285,"Oct 30, 2021",2:49:30 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,CA,QC,G8Y 1N7,CAD,7.49,0.698190,EUR,5.23,,
GPA.3381-4566-8854-97285,"Oct 30, 2021",2:49:30 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,CA,QC,G8Y 1N7,CAD,-1.12,0.698190,EUR,-0.78,,
GPA.3386-0776-3884-95670,"Oct 30, 2021",3:51:44 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,J8110,GB,,FK2 8DD,GBP,2.97,1.184000,EUR,3.52,,
GPA.3355-7167-6321-35003,"Oct 30, 2021",6:19:06 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2q,US,CA,93737,USD,5.49,0.864950,EUR,4.75,,
GPA.3355-7167-6321-35003,"Oct 30, 2021",6:19:06 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2q,US,CA,93737,USD,-0.82,0.864950,EUR,-0.71,,
GPA.3389-9729-9374-76343,"Oct 30, 2021",8:12:48 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,raven,US,OK,74132,USD,5.49,0.864950,EUR,4.75,,
GPA.3389-9729-9374-76343,"Oct 30, 2021",8:12:48 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,raven,US,OK,74132,USD,-0.82,0.864950,EUR,-0.71,,
GPA.3318-3596-1289-37801,"Oct 31, 2021",11:55:57 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a01q,US,PA,17535,USD,3.49,0.864950,EUR,3.02,,
GPA.3318-3596-1289-37801,"Oct 31, 2021",11:55:57 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a01q,US,PA,17535,USD,-0.52,0.864950,EUR,-0.45,,
GPA.3366-8179-1821-10707,"Oct 31, 2021",11:56:18 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a01q,US,PA,17535,USD,5.49,0.864950,EUR,4.75,,
GPA.3366-8179-1821-10707,"Oct 31, 2021",11:56:18 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a01q,US,PA,17535,USD,-0.82,0.864950,EUR,-0.71,,
GPA.3341-8157-0136-90902,"Oct 31, 2021",12:07:18 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,redfin,US,IA,50010,USD,5.49,0.864950,EUR,4.75,,
GPA.3341-8157-0136-90902,"Oct 31, 2021",12:07:18 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,redfin,US,IA,50010,USD,-0.82,0.864950,EUR,-0.71,,
GPA.3306-5200-3128-58136,"Oct 31, 2021",1:00:02 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,y2q,US,LA,71112,USD,5.49,0.865650,EUR,4.75,,
GPA.3306-5200-3128-58136,"Oct 31, 2021",1:00:02 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,y2q,US,LA,71112,USD,-0.82,0.865650,EUR,-0.71,,
GPA.3306-2857-8955-23777,"Oct 31, 2021",1:19:37 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,redfin,US,MI,48867,USD,5.49,0.865650,EUR,4.75,,
GPA.3306-2857-8955-23777,"Oct 31, 2021",1:19:37 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,redfin,US,MI,48867,USD,-0.82,0.865650,EUR,-0.71,,
