Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan ID,Offer ID
GPA.3354-5008-3089-54150,"Sep 26, 2021",9:02:15 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,bramble,US,WY,82007,USD,5.49,0.853350,EUR,4.68,,
GPA.3354-5008-3089-54150,"Sep 26, 2021",9:02:15 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,bramble,US,WY,82007,USD,-0.82,0.853350,EUR,-0.70,,
GPA.3393-7023-0165-28974,"Sep 26, 2021",10:24:24 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,OnePlus5T,FR,,84400,EUR,3.54,1.000000,EUR,3.54,,
GPA.3336-3924-1334-29201,"Sep 27, 2021",12:35:06 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,herolte,AU,,3205,AUD,7.26,0.621300,EUR,4.51,,
GPA.3336-3924-1334-29201,"Sep 27, 2021",12:35:06 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,herolte,AU,,3205,AUD,-1.09,0.621300,EUR,-0.68,,
GPA.3332-1971-5700-45003,"Sep 27, 2021",6:04:08 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a01q,US,TX,75428,USD,5.49,0.855000,EUR,4.69,,
GPA.3332-1971-5700-45003,"Sep 27, 2021",6:04:08 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a01q,US,TX,75428,USD,-0.82,0.855000,EUR,-0.70,,
GPA.3390-3991-4204-79668,"Sep 27, 2021",11:15:22 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,x1q,US,VA,22407,USD,5.49,0.854600,EUR,4.69,,
GPA.3390-3991-4204-79668,"Sep 27, 2021",11:15:22 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,x1q,US,VA,22407,USD,-0.82,0.854600,EUR,-0.70,,
GPA.3327-5524-7648-65743,"Sep 27, 2021",12:46:57 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,z3q,US,MN,56560,USD,5.49,0.854200,EUR,4.69,,
GPA.3327-5524-7648-65743,"Sep 27, 2021",12:46:57 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,z3q,US,MN,56560,USD,-0.82,0.854200,EUR,-0.70,,
GPA.3345-8485-3317-80560,"Sep 27, 2021",3:42:27 PM PDT,,Charge,,Dragon Live wallpaper,com.droidbs.wallpaper.live.dragon,0,,U693CL,US,TN,37814,USD,0.99,0.854750,EUR,0.85,,
GPA.3345-8485-3317-80560,"Sep 27, 2021",3:42:27 PM PDT,,Google fee,,Dragon Live wallpaper,com.droidbs.wallpaper.live.dragon,0,,U693CL,US,TN,37814,USD,-0.15,0.854750,EUR,-0.13,,
GPA.3383-3858-5440-04696,"Sep 27, 2021",4:09:31 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,OnePlus8TTMO,US,OR,97005,USD,5.49,0.854900,EUR,4.69,,
GPA.3383-3858-5440-04696,"Sep 27, 2021",4:09:31 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,OnePlus8TTMO,US,OR,97005,USD,-0.82,0.854900,EUR,-0.70,,
GPA.3314-8122-9749-80187,"Sep 27, 2021",8:40:00 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,coral,US,ND,58203,USD,3.49,0.855500,EUR,2.99,,
GPA.3314-8122-9749-80187,"Sep 27, 2021",8:40:00 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,coral,US,ND,58203,USD,-0.52,0.855500,EUR,-0.44,,
GPA.3372-1796-2158-38319,"Sep 28, 2021",6:40:49 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a32x,US,IL,60190,USD,5.49,0.855750,EUR,4.70,,
GPA.3372-1796-2158-38319,"Sep 28, 2021",6:40:49 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a32x,US,IL,60190,USD,-0.82,0.855750,EUR,-0.70,,
GPA.3320-1866-2063-01686,"Sep 28, 2021",6:41:09 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a32x,US,IL,60190,USD,3.49,0.855750,EUR,2.99,,
GPA.3320-1866-2063-01686,"Sep 28, 2021",6:41:09 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a32x,US,IL,60190,USD,-0.52,0.855750,EUR,-0.44,,
GPA.3320-6022-3406-13524,"Sep 28, 2021",11:51:28 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,G8341,NL,,1016TA,EUR,2.10,1.000000,EUR,2.10,,
GPA.3390-3991-4204-79668,"Sep 28, 2021",12:06:27 PM PDT,,Charge refund,Full,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,x1q,US,VA,22407,USD,-5.49,0.854600,EUR,-4.69,,
GPA.3390-3991-4204-79668,"Sep 28, 2021",12:06:27 PM PDT,,Google fee refund,Full,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,x1q,US,VA,22407,USD,0.82,0.854600,EUR,0.70,,
GPA.3384-1124-4118-87633,"Sep 28, 2021",6:55:09 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mdh10xlm,US,LA,70544,USD,5.49,0.855700,EUR,4.70,,
GPA.3384-1124-4118-87633,"Sep 28, 2021",6:55:09 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mdh10xlm,US,LA,70544,USD,-0.82,0.855700,EUR,-0.70,,
GPA.3395-5701-4233-17365,"Sep 28, 2021",7:47:19 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a12u,US,IA,50613,USD,3.49,0.856050,EUR,2.99,,
GPA.3395-5701-4233-17365,"Sep 28, 2021",7:47:19 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a12u,US,IA,50613,USD,-0.52,0.856050,EUR,-0.45,,
GPA.3334-0320-2017-02915,"Sep 29, 2021",2:58:59 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,gts7xlwifi,GB,,s63 9lw,GBP,1.84,1.159100,EUR,2.13,,
GPA.3364-3499-8580-41721,"Sep 29, 2021",5:22:20 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gts7xlwifi,US,WA,99206,USD,5.49,0.857900,EUR,4.71,,
GPA.3364-3499-8580-41721,"Sep 29, 2021",5:22:20 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gts7xlwifi,US,WA,99206,USD,-0.82,0.857900,EUR,-0.70,,
GPA.3391-0964-0074-14700,"Sep 29, 2021",5:52:50 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0,DK,,2840,DKK,25.16,0.134480,EUR,3.38,,
GPA.3321-6193-1513-84531,"Sep 29, 2021",8:11:41 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,bramble,US,OK,73505,USD,5.49,0.859000,EUR,4.72,,
GPA.3321-6193-1513-84531,"Sep 29, 2021",8:11:41 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,bramble,US,OK,73505,USD,-0.82,0.859000,EUR,-0.70,,
GPA.3325-0716-7176-60943,"Sep 29, 2021",11:03:43 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,UT,84404,USD,5.49,0.861800,EUR,4.73,,
GPA.3325-0716-7176-60943,"Sep 29, 2021",11:03:43 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,UT,84404,USD,-0.82,0.861800,EUR,-0.71,,
GPA.3370-3753-7340-01916,"Sep 29, 2021",12:01:10 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,judyln,CA,BC,V3H 3K3,CAD,7.49,0.675240,EUR,5.06,,
GPA.3370-3753-7340-01916,"Sep 29, 2021",12:01:10 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,judyln,CA,BC,V3H 3K3,CAD,-1.12,0.675240,EUR,-0.76,,
GPA.3388-6416-7620-44115,"Sep 29, 2021",1:22:23 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,suntory,CA,MB,R2W 2J2,CAD,7.49,0.676170,EUR,5.06,,
GPA.3388-6416-7620-44115,"Sep 29, 2021",1:22:23 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,suntory,CA,MB,R2W 2J2,CAD,-1.12,0.676170,EUR,-0.76,,
GPA.3369-7368-1666-77257,"Sep 30, 2021",1:57:31 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,davinci,LT,,82126,EUR,2.10,1.000000,EUR,2.10,,
GPA.3377-3930-3512-39591,"Sep 30, 2021",6:20:48 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0q,US,TX,78164,USD,5.49,0.864300,EUR,4.75,,
GPA.3377-3930-3512-39591,"Sep 30, 2021",6:20:48 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0q,US,TX,78164,USD,-0.82,0.864300,EUR,-0.71,,
GPA.3340-2073-5692-14416,"Sep 30, 2021",6:21:04 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond0q,US,TX,78164,USD,3.49,0.864300,EUR,3.02,,
GPA.3340-2073-5692-14416,"Sep 30, 2021",6:21:04 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond0q,US,TX,78164,USD,-0.52,0.864300,EUR,-0.45,,
GPA.3320-0479-2625-91636,"Sep 30, 2021",8:21:33 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond1q,US,TX,78387,USD,3.49,0.863550,EUR,3.01,,
GPA.3320-0479-2625-91636,"Sep 30, 2021",8:21:33 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond1q,US,TX,78387,USD,-0.52,0.863550,EUR,-0.45,,
GPA.3366-9829-5908-40281,"Sep 30, 2021",8:21:38 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,willow,IT,RN,47838,EUR,2.08,1.000000,EUR,2.08,,
GPA.3335-6228-7183-59334,"Sep 30, 2021",10:41:45 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,y2q,US,OK,73505,USD,5.49,0.863700,EUR,4.74,,
GPA.3335-6228-7183-59334,"Sep 30, 2021",10:41:45 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,y2q,US,OK,73505,USD,-0.82,0.863700,EUR,-0.71,,
GPA.3365-0470-6997-60090,"Sep 30, 2021",12:30:28 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2q,US,ID,83338,USD,5.49,0.864250,EUR,4.74,,
GPA.3365-0470-6997-60090,"Sep 30, 2021",12:30:28 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2q,US,ID,83338,USD,-0.82,0.864250,EUR,-0.71,,
GPA.3383-1997-6901-03793,"Sep 30, 2021",12:32:25 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond2q,US,ID,83338,USD,3.49,0.864250,EUR,3.02,,
GPA.3383-1997-6901-03793,"Sep 30, 2021",12:32:25 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond2q,US,ID,83338,USD,-0.52,0.864250,EUR,-0.45,,
GPA.3325-2294-4098-32410,"Sep 30, 2021",1:28:50 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,taimen,PL,,24-100,PLN,14.51,0.216980,EUR,3.15,,
GPA.3393-0805-2168-01751,"Sep 30, 2021",7:53:46 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sunfish,US,VA,22664,USD,5.49,0.864650,EUR,4.75,,
GPA.3393-0805-2168-01751,"Sep 30, 2021",7:53:46 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sunfish,US,VA,22664,USD,-0.82,0.864650,EUR,-0.71,,
GPA.3322-1722-5260-83821,"Sep 30, 2021",8:49:45 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,E6910,US,FL,32693,USD,5.49,0.863850,EUR,4.74,,
GPA.3322-1722-5260-83821,"Sep 30, 2021",8:49:45 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,E6910,US,FL,32693,USD,-0.82,0.863850,EUR,-0.71,,
GPA.3302-7318-8007-58113,"Sep 30, 2021",9:36:30 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,y2q,US,KY,41031,USD,3.49,0.863700,EUR,3.01,,
GPA.3302-7318-8007-58113,"Sep 30, 2021",9:36:30 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,y2q,US,KY,41031,USD,-0.52,0.863700,EUR,-0.45,,
GPA.3392-3868-5429-07530,"Sep 30, 2021",10:08:31 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,z3q,US,OK,74055,USD,5.49,0.863700,EUR,4.74,,
GPA.3392-3868-5429-07530,"Sep 30, 2021",10:08:31 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,z3q,US,OK,74055,USD,-0.82,0.863700,EUR,-0.71,,
